from,to,cost,flow
14077,13883,0.638601138,106.22197053085941
6736,14076,1.907867993,2164.9419526681345
14075,13881,0.468068641,26.55549263027042
14074,14070,0.652323639,53.11098524693892
14073,14072,0.712879073,53.111008315583696
14072,4714,1.296434859,106.22199356928117
14071,1274,0.216580798,26.555492644575473
14070,2323,0.484764544,106.22197049610054
12951,14069,0.448071986,0.00013610458077658712
14068,14054,0.361531389,27.71007829529432
14067,14054,0.071312251,9.23669276579256
14066,12982,0.725301392,53.11100043351793
14065,13885,0.273440588,27.710078273934148
14064,12983,0.24076033,27.710078276776112
14063,13879,0.170157171,26.555492615583287
14062,4946,0.578141211,53.110985253777315
14061,13833,0.116925799,27.71007827472722
14060,13877,0.027238166,27.71007827718779
14059,14058,0.019157632,13.855039134527917
14058,13877,0.145276428,80.82106351353302
14057,12984,0.260837566,53.11098523614591
14056,13480,1.097280892,53.11076820767058
14055,12912,0.289266053,53.11098524497616
14054,12950,0.343477974,108.531141848153
14053,12951,0.675039211,53.11098525313964
14052,12996,0.206099805,13.855039134571923
14051,12994,0.204292494,27.71007827490543
14050,12995,0.377753326,0.13207209870420042
14049,13710,0.019628168,26.555492620048636
14048,13874,0.03569006,26.55547647886103
14047,13011,0.158301518,53.11098524397027
14046,13010,0.310346698,53.11098523599938
14045,13811,0.068137627,26.55549161041335
14044,13496,0.159809657,26.555491609262297
14043,13995,0.055367955,26.555491679873064
14042,13443,0.159920053,53.110985243146835
14041,13983,0.029090748,8.851830581929764
14040,13432,0.118223974,26.555491599364792
14039,13320,0.091524799,26.555491600502307
14038,13245,0.121688264,53.11098532740275
14037,7724,0.483787914,106.22197064659704
14036,6816,0.459875103,106.22197065695799
14035,13342,0.067736676,26.555492666194407
14034,13319,0.088663454,26.55549267718022
13230,14033,0.129547471,53.0527342975151
14032,14031,0.04064683,106.22197071150389
14031,13454,0.044568375,79.66647811117264
14030,13313,0.047972996,26.555492688725785
14029,13313,0.048570559,26.55549268597945
14028,13572,0.052746474,53.11098537678216
14027,13967,0.044813575,106.22197040619757
14026,13357,0.038346025,53.11098520731308
14025,12081,0.37459095,106.2219703533107
13623,14024,0.106106835,0.0005014764047291517
14023,13494,0.018999089,53.11098518433526
14022,13495,0.228034558,0.04269886900583336
14021,13418,0.047087186,53.11098524926167
14020,13489,0.051116529,53.11098525984987
14019,14018,0.016385303,8.851830544568491
14018,14017,0.028762375,53.11098326590511
14017,14016,0.016101235,79.66108856487367
14016,13326,0.019136504,106.21658019802477
14015,13598,0.020267087,13.277745810558883
14014,7391,0.081120452,13.27774581668076
14013,13596,0.008263853,13.27774581680557
14012,14010,0.030108512,26.55500974073396
14011,13598,0.149676266,107.20996098291862
14010,13366,0.058174093,53.10533528265674
14009,13447,0.058752138,8.851830521873335
14008,13554,0.080608034,13.277745814820376
14007,13760,0.08675717,53.11098323638842
14006,13606,0.035367616,13.277745808099748
14005,13400,0.031482331,26.555491574671255
14004,13399,0.053444547,26.555491575859666
14003,13760,0.023316968,13.27774580668752
13568,14002,0.050541637,39.78564844869024
14001,13398,0.051492594,26.55549166798833
14000,13346,0.068052646,26.555491621905897
13999,13343,0.067158684,0.0012670403638801746
13998,13721,0.271796622,26.555491622899574
13997,13272,0.060073975,13.277745813666083
13996,13600,0.028912223,26.555491680035473
13995,12233,0.207412219,79.34989609711567
13994,13600,0.095498644,0.010845422986997796
13993,13202,0.054094859,242.8884054324587
13992,12536,0.198521233,26.555491745119586
13991,13733,0.095189485,13.277745861805732
13990,13260,0.039822198,13.27774586315427
13989,13705,0.136181473,26.55549271857023
13988,13987,0.012368802,53.11098539539056
13987,13986,0.272259337,106.22197079084633
13986,13405,0.312558853,159.332956187721
13985,12545,0.02430929,26.555491740375665
13984,12458,0.035661157,13.277745871151849
13983,13534,0.649059638,53.110983483384295
13982,13644,0.04542518,44.25915513660997
13981,13980,0.016778237,88.51831024393009
13980,13688,0.09824145,177.03662048795005
13707,13979,0.067859875,0.056387389905485204
13978,13977,0.031484919,13.279897635615749
13977,13975,0.072062645,233.40823706576973
13976,13974,0.073428263,26.555491808116656
13975,6697,0.090637499,259.9637288735856
13974,12320,0.048236174,206.53774103598207
13973,12620,0.062559266,26.5554917595129
13972,13724,0.041224945,8.851830591738958
13701,13971,0.101249363,6.974555866816473e-07
13608,13970,0.451101646,1053.3229605100246
13969,13592,0.063883884,0.0019389724152674395
13968,12816,0.169398057,27.710078377300754
13967,13588,0.286468862,79.6664777985147
13966,4590,0.04721786,44.25915517145996
13965,13725,0.028812156,26.556043921762704
13964,13402,0.411644065,159.33295559990702
13963,12136,0.256239118,53.11098520415897
13962,13240,0.764979952,212.4439407951718
13961,13155,1.124722468,53.11098522606203
13960,13136,0.527637102,53.11098524093041
13959,12907,1.13823963,120.07700724120123
13958,12379,0.021343307,26.555491775865548
13957,13724,0.073085003,26.55549177659223
13956,12353,0.111835508,13.27782783235607
13955,12356,0.099438771,26.555491786077145
13954,13176,0.013454235,13.277745897322944
13953,13176,0.023907717,26.55549179492382
13952,13951,0.014480358,8.851830599101742
13951,13764,0.03042508,26.555491795898572
13947,13950,0.135703717,179.00273377213597
13949,13394,0.060982294,0.0007993993808118119
13948,13947,0.016284391,13.277745897127332
13340,13947,0.058526854,125.89175018241826
13946,13945,0.026850874,26.555491805245307
13945,13278,0.015423363,26.555491805326202
13944,13673,0.070119791,26.557061483145976
13943,4008,0.086809565,13.276961056759331
13942,13939,0.017982865,13.277745902805426
13941,13940,0.013878582,8.851830600006682
13940,2202,0.037499544,29.262197738946732
13939,560,0.053158344,53.11098360494938
13938,13937,0.016124645,13.277745892763699
13937,1448,0.103556558,53.11098360174437
13936,13934,0.016337662,13.277745901256617
13934,13935,0.016514526,0.006876190992322318
13934,13561,0.041394975,53.09723122395045
13933,13440,0.012776649,8.85183060155919
13932,12327,0.01701682,13.2864472747986
13931,12327,0.026439771,13.277745898512675
13192,13930,0.080619832,0.00022421710419698692
13316,13929,0.04760281,426.9749516076373
13928,12282,0.024425692,26.556048729932936
13927,13607,0.046646655,26.555491807882213
13926,13925,0.015784429,26.55549179967753
13925,2369,0.031706075,53.10499249358275
13924,13893,0.015388756,57.536901042304734
13923,4517,0.0270329,26.555491801934295
13922,13479,0.022572428,13.277745901461206
13921,13238,0.074268118,26.555491798257457
13920,12317,0.054329333,79.66523443216558
13919,13207,0.038398779,26.5554917997224
13918,13501,0.018567708,26.55549179898341
13917,13916,0.055519426,53.11098360443554
13916,13553,0.018396826,39.83323770193902
13914,13915,0.016246007,26.565113511664716
13522,13914,0.045965355,0.009621701533902474
13913,13300,0.013570712,26.55549179997972
13912,13355,0.062979029,0.0068288153568715655
13911,13909,0.025815104,88.51831028323565
13910,13909,0.016356208,29.50610342794006
13909,13830,0.020400685,265.5549308499156
13908,12318,0.16443484,115.07380208988894
13907,13906,0.016699736,17.703661818121862
13906,13727,0.029586973,106.2219709072525
13905,13312,0.079198655,26.555492731965916
13904,12246,0.138195653,26.555492727958722
13903,13593,0.024910483,17.703661821766854
13902,13901,0.01623849,17.703661820129458
13901,12313,0.201877647,106.22197090186148
13900,13899,0.039810548,26.555492726418358
13899,13512,0.217258122,106.22197090355841
13898,13360,0.063053498,53.11098544181727
13897,7677,0.118665565,26.55549180718272
13896,13826,0.039462421,0.0015413515846916617
13169,13895,0.132300488,1.8193695036935928e-06
13894,12847,0.207930065,13.855039149634981
13893,13297,0.095696024,70.81464694214816
13892,13798,0.039838239,24.289565131295934
13832,13891,0.001870841,9.303553993921211e-07
13046,13890,3.407142662,49.77407763321395
13889,12829,0.739552976,27.71007640585161
13888,13136,0.746041075,26.555492618123864
13887,13105,0.289401337,53.110985236682566
13480,13886,0.917572449,200.41107505608727
13885,12983,0.833377527,133.93204874280505
13884,2214,0.388508635,318.6659115675021
13883,12910,1.242908464,212.4439410708078
13882,6330,0.409776433,40.67741670470681
13881,2323,0.821281683,106.22197049443517
13880,12951,0.092345996,27.71007829515905
13879,13833,0.33882699,106.22197046744765
13878,13877,0.040419659,27.71007827714426
13877,13557,0.242002584,163.95129834514458
13833,13876,0.20061101,254.0085149125625
13875,12993,0.146311253,27.71007827539606
13874,12991,0.27789097,106.22193819570057
13873,13323,0.099074287,159.3329556985551
13872,13735,0.075342528,0.0009098312032622084
13871,13262,0.138470448,53.111158982093386
13870,2042,0.091969831,5.158422043043016
13869,13809,0.080454015,686.6722158402016
13868,13032,0.193058444,53.11098525746253
13867,5679,0.326110859,99.4926223798865
13866,12753,0.302144558,26.555564667670588
13865,12751,0.249143358,53.11098526926263
13864,13577,0.416207175,159.33295578846267
13863,12737,0.310847253,53.11098525749978
13862,12711,0.386894653,53.11098525598781
13861,13859,0.439052724,212.4439410122069
13860,12711,0.263683546,53.110985256417564
13859,12711,0.550188542,371.7768967767433
7696,13858,0.076481743,337.3581175122597
13857,13351,0.248866682,72.73895885245037
13856,12757,0.286759878,1102.7459033482369
13855,13853,0.092235269,53.11098529574764
13505,13854,0.362767401,488.21340752071825
13853,13505,0.638337411,159.33130101917317
13852,13740,0.257673033,53.11098528097339
13851,13497,0.027932655,53.11098528675518
13850,12772,0.474433842,53.11264015487034
13849,13206,0.096538579,181.2498590472672
13848,13846,0.011332417,9.236692767498921
13847,12851,0.818006188,0.0001899730257810191
13846,12799,0.070951271,55.4201566076515
13845,13189,0.101182996,27.71007829441552
13285,13844,0.20613292,27.709859260952992
13843,13487,0.24332586,53.110985282428835
13842,12819,0.178409898,17.70366179257507
13841,13840,0.016372374,46.18346621156235
13840,12846,0.582881758,184.7338648470617
13839,5636,0.725892154,53.11098532626807
13838,12844,0.550641456,53.110985326902885
13837,12824,0.17156106,53.11098532492442
12823,13836,0.32229825,142.74290606344314
13835,13720,0.200469791,27.71007837773281
13834,13766,0.225506004,27.744983504041322
13833,12997,0.345329015,0.0005444397245584902
13475,13832,0.295950866,3.957771548083332e-06
13831,13701,0.366760518,55.42015643266612
13830,5822,0.118422185,354.0732411334259
13829,13258,0.200487204,53.11098530174833
13828,13203,0.069278544,13.855039146208266
13827,13556,0.664317204,53.110985352288736
13826,2861,0.024971515,26.556263397469912
13825,13824,0.015931877,53.110985425778054
13824,1657,0.058878806,106.22197085164707
13823,13822,0.015845952,17.703661805325588
13822,12273,0.12442925,106.22197084423117
13821,13820,0.016461889,26.55549271968109
13820,12260,0.091315141,106.22197087379179
13819,13266,0.546655429,26.555423362102857
13817,13818,0.015985183,0.006902148740798414
13817,13718,0.048950816,53.10415565609383
13816,13815,0.02474809,53.110985352718515
13815,13609,0.254918189,106.22197070555215
13814,13813,0.025852043,0.0027853677549153715
13813,13527,0.065659664,53.115996522249695
13812,13184,0.079406219,26.55549261661416
12023,13811,0.170627453,0.005398905307607717
13810,13434,0.161269231,26.55549258541257
13809,13277,0.100239591,832.1498267157439
13808,13261,0.023379939,53.11098523459176
13807,13540,0.118303916,0.0040030881827023005
13806,13805,0.188057129,26.555492680749456
13805,13414,0.244878529,106.22197070380366
13804,13390,0.117461315,53.110985341889034
13803,13642,0.112837,26.555491710175595
13802,12790,0.172365484,13.277745855961811
13801,13415,0.046601212,26.55549170307522
13800,13177,0.066060643,13.277745860921096
13799,13461,0.082413866,13.277745864109606
13798,12777,0.080811163,50.84505686136332
13797,13463,0.011843102,8.851830576514462
13796,13624,0.121629821,26.555491630128298
13795,13694,0.143147708,26.55549163319736
13794,13650,0.124349479,26.55549170764468
13793,13195,0.078189559,26.555491711252344
13792,13424,0.121960721,13.277745859792706
13791,13289,0.058498207,26.555491723033825
13790,13303,0.054444959,26.555491722479598
13448,13789,0.089292574,0.00028457878043082127
13788,13287,0.101790874,61.96281659413209
13787,13311,0.1069559,61.96281659142874
13786,13620,0.180850484,26.555491728760597
13785,13784,0.012905087,53.1109853361412
13784,13543,0.116727742,106.2219706723401
13783,12697,0.261177379,354.35127264639124
13782,12685,0.212441,26.55549176119097
13781,13175,0.057152466,88.51831019619966
13780,13180,0.038747156,26.555492675595435
13369,13779,0.135387367,331.5647666804502
13778,141,0.572166301,53.11098342073234
13777,13698,0.036442954,53.11098533401677
13776,13231,0.038499032,53.11098533479151
13775,13387,0.057907352,53.1109853373994
13774,13651,0.069368163,17.70366177521055
13773,12576,0.062089572,53.11098534434312
13772,13563,0.103549947,53.110985347076515
13771,13484,0.087575418,13.277745830624946
13770,13350,0.103810082,26.55549263740101
13769,12159,0.430601576,26.555492626597207
13768,13657,0.10986312,53.11098528454355
12656,13767,0.409183598,149.78221054419998
13766,13646,0.324672517,55.42015487193838
13765,13646,0.337017283,167.3663716230205
12361,13764,0.113498794,145.74317210219854
13763,12093,1.065982849,88.51830983521229
13762,13204,0.041977095,53.11098530536783
13761,12193,0.051914228,53.11098526814392
13760,13606,0.726194123,168.18478495334548
12819,13759,0.09416594,2.92183905715137e-06
13758,12820,0.357486752,53.110985318546994
13757,12319,0.060165257,13.277745918324616
13756,12583,0.276069938,26.5554916947469
12664,13755,0.551895655,1.9243412342077037e-06
12201,13754,0.108153386,4.638288118032415e-07
13169,13753,0.210294719,1.8193678259571165e-06
13096,13752,0.446652918,2.032204029213176e-06
6374,13751,0.169076463,1.942823515653681e-06
13750,12236,0.196590889,44.25915508677282
12955,13749,0.620950953,1085.411608747954
13748,12740,0.200643658,5.600510171089242
13747,13662,0.108057109,26.55549159642624
13746,13522,0.07021266,26.55555073365999
13745,13007,0.122690929,55.420156557596364
13096,13744,0.036294869,2.0322105282771855e-06
13743,12056,0.45997878,53.11098521845964
13742,12108,0.088168113,115.07380172509471
13741,13721,0.081454446,26.555491623577435
13740,13487,0.372809274,106.22197056291554
